status,failed_checks,base_strategy_id,base_asset_key,target_asset_key,target_symbol,phase,direction,invert_signal,rr,execution_timeframe,one_minute_refined_trades,source_best_pf,source_best_trades,source_best_total_r,pf,trades,win_rate_pct,total_r,avg_r,max_drawdown_r,min_half_pf,min_quarter_pf,rolling20_pf_p25,bootstrap_pf_p05,block_bootstrap_pf_p05,annual_windows,annual_pass_rate,worst_annual_pf,min_planned_rr,exit_reasons,variant_id
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,gold_futures,GC,competition_session_edge,opposite,True,4,1m,59,1.376044,59,6.443612,0.722508,59,37.288136,-8.627729,-0.146233,10.227833,0.551692,0.444244,0.562178,0.380079,0.415606,4,0.000000,0.588493,3.930877,sl:28;time_exit:31,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,gold_futures,GC,competition_session_edge,opposite,True,5,1m,59,1.376044,59,6.443612,0.722508,59,37.288136,-8.627729,-0.146233,10.227833,0.551692,0.444244,0.562178,0.405526,0.426860,4,0.000000,0.588493,4.913596,sl:28;time_exit:31,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,direct,False,5,1m,126,1.801945,125,28.026416,0.722290,126,28.571429,-23.135405,-0.183614,32.990798,0.565786,0.353114,0.522479,0.433082,0.456916,5,0.200000,0.539548,4.285793,sl:66;sl_gap:14;time_exit:41;tp:4;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_overnight_weekday_side_2_short_15ab1798,eur_chf,sp_500_futures,ES,competition_session_edge,direct,False,2.5,1m,144,1.380521,139,20.102491,0.719186,144,22.222222,-31.267144,-0.217133,37.714969,0.456764,0.310139,0.444686,0.502451,0.505746,5,0.200000,0.263121,2.417994,sl:109;sl_gap:2;time_exit:1;tp:32,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_2_short|direction=contrarian|entry=945|exit=945|lookback=20|signal_weekday_side=2_short|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,british_pound_futures,6B,competition_session_edge,direct,False,4,1m,109,1.415411,114,13.679276,0.718674,109,34.862385,-16.651882,-0.152770,16.651882,0.673474,0.346304,0.504898,0.445405,0.477332,5,0.400000,0.000000,3.714365,sl:31;sl_gap:25;time_exit:51;tp:1;tp_gap:1,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,crude_oil_futures,CL,competition_session_edge,opposite,True,3,1m,80,1.624452,78,9.518382,0.718304,80,38.750000,-7.684466,-0.096056,13.131065,0.425251,0.395910,0.537793,0.421614,0.380468,5,0.200000,0.394496,2.836225,sl:15;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,crude_oil_futures,CL,competition_session_edge,opposite,True,4,1m,80,1.624452,78,9.518382,0.718304,80,38.750000,-7.684466,-0.096056,13.131065,0.425251,0.395910,0.537793,0.419867,0.370858,5,0.200000,0.394496,3.781633,sl:15;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_london_first30_last30_reversal_weekday_side_0_long_2e0ed4d2,aud_nzd,crude_oil_futures,CL,competition_session_edge,opposite,True,5,1m,80,1.624452,78,9.518382,0.718304,80,38.750000,-7.684466,-0.096056,13.131065,0.425251,0.395910,0.537793,0.432392,0.378890,5,0.200000,0.394496,4.727041,sl:15;time_exit:65,competition_session_edge|family=london_first30_last30_reversal_weekday_side_0_long|direction=opposite|entry=930|exit=945|min_signal_atr=0.35|signal_end=195|signal_start=180|signal_weekday_side=0_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,crude_oil_futures,CL,competition_session_edge,direct,False,5,1m,62,1.425277,62,7.701028,0.717445,62,30.645161,-10.485081,-0.169114,13.226125,0.714949,0.644809,0.543497,0.387526,0.414695,4,0.250000,0.377120,4.881992,sl:35;time_exit:27,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_month_4_6674a830,aud_usd,crude_oil_futures,CL,competition_session_edge,opposite,True,3,1m,102,1.324471,102,12.574557,0.715775,102,22.549020,-22.423896,-0.219842,36.831948,0.554621,0.000000,0.248866,0.458948,0.405756,5,0.200000,0.348876,2.844960,sl:79;time_exit:7;tp:16,competition_session_edge|family=london_first30_ny_open_momentum_month_4|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_month=4|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,3,1m,64,1.345076,64,2.859686,0.715164,64,43.750000,-3.300597,-0.051572,5.005376,0.415631,0.184428,0.459259,0.369835,0.357398,4,0.250000,0.142549,2.933048,sl:3;time_exit:61,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,4,1m,64,1.345076,64,2.859686,0.715164,64,43.750000,-3.300597,-0.051572,5.005376,0.415631,0.184428,0.459259,0.379898,0.347204,4,0.250000,0.142549,3.910731,sl:3;time_exit:61,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,5,1m,64,1.345076,64,2.859686,0.715164,64,43.750000,-3.300597,-0.051572,5.005376,0.415631,0.184428,0.459259,0.384387,0.369228,4,0.250000,0.142549,4.888414,sl:3;time_exit:61,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,2,1m,64,1.345076,64,2.859686,0.715164,64,43.750000,-3.300597,-0.051572,5.005376,0.415631,0.184428,0.459259,0.369964,0.352823,4,0.250000,0.142549,1.955366,sl:3;time_exit:61,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,natural_gas_futures,NG,competition_session_edge,direct,False,2.5,1m,64,1.345076,64,2.859686,0.715164,64,43.750000,-3.300597,-0.051572,5.005376,0.415631,0.184428,0.459259,0.363467,0.347448,4,0.250000,0.142549,2.423291,sl:3;time_exit:61,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=2.5|risk_reward=2.5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,direct,False,3,1m,126,1.711053,123,24.120817,0.714662,126,29.365079,-21.199526,-0.168250,32.715978,0.588688,0.290424,0.438789,0.479672,0.463326,5,0.400000,0.353660,2.416415,sl:51;sl_gap:19;time_exit:45;tp:5;tp_gap:6,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_daily_tsmom_next_overnight_month_6_c0c3d057,aud_usd,us_treasury_5y_note_futures,ZF,competition_session_edge,opposite,True,2,1m,88,1.315832,81,10.088904,0.714252,88,26.136364,-17.979267,-0.204310,22.249798,0.450187,0.313903,0.380900,0.462168,0.508366,5,0.200000,0.357945,1.748130,sl:55;sl_gap:7;time_exit:4;tp:19;tp_gap:3,competition_session_edge|family=daily_tsmom_next_overnight_month_6|direction=contrarian|entry=945|exit=945|lookback=20|signal_month=6|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,russell_2000_futures,RTY,competition_session_edge,direct,False,2,1m,75,1.377058,75,8.046523,0.713427,75,46.666667,-10.197525,-0.135967,15.452757,0.691560,0.521494,0.463500,0.450476,0.447758,4,0.250000,0.455045,1.970591,sl:31;time_exit:39;tp:5,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,russell_2000_futures,RTY,competition_session_edge,opposite,True,2,1m,95,1.530828,92,36.099193,0.712297,95,26.315789,-20.150578,-0.212111,34.003225,0.666864,0.285809,0.354938,0.465530,0.434807,5,0.200000,0.252438,1.929155,sl:67;sl_gap:3;tp:24;tp_gap:1,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,dow_jones_futures,YM,competition_session_edge,opposite,True,4,1m,68,1.430587,68,9.860460,0.710594,68,29.411765,-13.638785,-0.200570,29.161883,0.584999,0.249655,0.400813,0.403402,0.300036,4,0.250000,0.234880,3.943870,sl:47;time_exit:19;tp:2,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_chf_daily_tsmom_next_rth_signalmonth_direction_momentum_entryminute_570_exitminute_945_391afa4a,eur_chf,copper_futures,HG,competition_session_edge,opposite,True,3,1m,71,1.314806,75,9.257015,0.710218,71,19.718310,-16.569536,-0.233374,33.560711,0.436765,0.176393,0.328858,0.411285,0.329614,5,0.200000,0.000000,2.807700,sl:57;time_exit:1;tp:13,competition_session_edge|family=daily_tsmom_next_rth_signalmonth|direction=momentum|entry=570|exit=945|lookback=5|signal_month=2|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_2y_note_futures,ZT,competition_session_edge,direct,False,3,1m,124,2.005614,127,34.255710,0.710152,124,26.612903,-24.744709,-0.199554,32.573568,0.618599,0.517342,0.487871,0.459989,0.501122,5,0.200000,0.464308,2.479531,sl:63;sl_gap:21;time_exit:27;tp:4;tp_gap:9,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_5y_note_futures,ZF,competition_session_edge,direct,False,4,1m,126,1.801945,125,28.026416,0.709908,126,28.571429,-24.166931,-0.191801,32.989946,0.519855,0.353114,0.521218,0.468938,0.463797,5,0.200000,0.499825,3.428634,sl:66;sl_gap:14;time_exit:39;tp:3;tp_gap:4,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=4|risk_reward=4
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,us_treasury_10y_note_futures,ZN,competition_session_edge,direct,False,5,1m,126,1.711053,123,24.120817,0.709606,126,29.365079,-21.575155,-0.171231,28.204695,0.681043,0.236427,0.433716,0.455225,0.474788,5,0.200000,0.287906,4.027359,sl:51;sl_gap:19;time_exit:53;tp:1;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=5|risk_reward=5
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_us_first30_last30_reversal_signalmonth_direction_opposite_entryminute_930_exitbarm_c8c5223e,aud_usd,silver_futures,SI,competition_session_edge,opposite,True,3,1m,70,1.548467,70,6.045356,0.709360,70,42.857143,-5.311577,-0.075880,7.813201,0.618954,0.527493,0.559179,0.385335,0.392680,4,0.500000,0.397400,2.899151,sl:8;time_exit:61;tp:1,competition_session_edge|family=us_first30_last30_reversal_signalmonth|direction=opposite|entry=930|exit=945|min_signal_atr=0.2|signal_end=585|signal_month=12|signal_start=570|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_nzd_daily_tsmom_next_overnight_weekday_side_4_long_0aa8225f,aud_nzd,british_pound_futures,6B,competition_session_edge,direct,False,3,1m,109,1.415411,114,13.679276,0.709091,109,34.862385,-17.219083,-0.157973,17.219083,0.670487,0.448701,0.560968,0.451462,0.484510,5,0.200000,0.000000,2.785774,sl:31;sl_gap:25;time_exit:48;tp:3;tp_gap:2,competition_session_edge|family=daily_tsmom_next_overnight_weekday_side_4_long|direction=contrarian|entry=945|exit=945|lookback=5|signal_weekday_side=4_long|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,swiss_franc_futures,6S,competition_session_edge,opposite,True,2,1m,60,1.715061,60,10.541262,0.708973,60,35.000000,-8.836610,-0.147277,14.114724,0.330340,0.304416,0.436364,0.376706,0.389688,4,0.250000,0.304416,1.939800,sl:22;sl_gap:5;time_exit:27;tp:4;tp_gap:2,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,planned_rr_gt_2,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_eur_cad_us_first30_midday_momentum_month_10_8e114485,eur_cad,crude_oil_futures,CL,competition_session_edge,direct,False,2,1m,62,1.425277,62,7.701028,0.706807,62,32.258065,-10.589019,-0.170791,13.330064,0.628088,0.613509,0.501008,0.391842,0.405426,4,0.000000,0.644809,1.952797,sl:34;time_exit:21;tp:7,competition_session_edge|family=us_first30_midday_momentum_month_10|direction=same|entry=720|exit=780|min_signal_atr=0.5|signal_end=585|signal_start=570|signal_month=10|exec_tf=1m|managed_exit=bracket|rr=2|risk_reward=2
reject,"overall_pf_gt_min,total_r_gt_0,half_pf_gt_1,quarter_pf_gt_1,rolling20_pf_p25_gt_1,simple_bootstrap_p05_gt_1,block_bootstrap_p05_gt_0_9,annual_walk_forward_pass_rate_ge_60pct",competition_aud_usd_london_first30_ny_open_momentum_weekday_side_0_short_xasset_rr_5_3aca24b7,aud_usd,australian_dollar_futures,6A,competition_session_edge,opposite,True,3,1m,98,2.371486,95,58.822147,0.703896,98,24.489796,-21.367248,-0.218033,32.313681,0.538284,0.263964,0.473564,0.441510,0.450350,5,0.200000,0.408944,2.640944,sl:66;sl_gap:6;time_exit:16;tp:10,competition_session_edge|family=london_first30_ny_open_momentum_weekday_side_0_short|direction=same|entry=480|exit=570|min_signal_atr=0|signal_end=195|signal_start=180|signal_weekday_side=0_short|exec_tf=1m|managed_exit=bracket|rr=3|risk_reward=3
