strategy_id,label,asset_key,symbol,market,family,provenance,profit_factor,trades,total_r,win_rate_pct,max_drawdown_r,params
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_1cf6d544,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.955023,62,47.58485,69.35,5.099204,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.0, ""signalMonth"": 12}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_426a14ee,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.148884,84,62.871669,54.76,11.278709,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0, ""signalMonth"": 4}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_64e9db9b,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,1.517877,64,23.911672,56.25,9.983103,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0, ""signalMonth"": 11}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_7befa1b2,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.644764,62,54.011467,67.74,9.722781,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.0, ""signalMonth"": 12}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalweekdayside_direction_fade_entryminute__212cc513,ZF Ny Open Gap Fade Signalweekdayside,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalweekdayside,research_derived/session_specific/filter_scan,1.636954,95,46.862637,57.89,15.714167,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1, ""signalWeekdaySide"": ""0_long""}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_40d4493b,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,1.610507,78,28.394759,53.85,8.038645,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1, ""signalMonth"": 1}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_1654bc70,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.286067,82,61.107769,54.88,10.169567,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1, ""signalMonth"": 4}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_d1f5b99c,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.819822,61,44.294091,68.85,5.099204,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.1, ""signalMonth"": 12}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_a0cfd82c,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.129342,82,61.80226,53.66,11.278709,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1, ""signalMonth"": 4}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_431397fd,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,1.517877,64,23.911672,56.25,9.983103,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1, ""signalMonth"": 11}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_85638515,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.574617,61,51.707936,67.21,9.722781,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 660, ""minGapAtr"": 0.1, ""signalMonth"": 12}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalweekdayside_direction_fade_entryminute__d0f3594c,ZF Ny Open Gap Fade Signalweekdayside,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalweekdayside,research_derived/session_specific/filter_scan,1.636954,95,46.862637,57.89,15.714167,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2, ""signalWeekdaySide"": ""0_long""}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_7e45c6f4,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,1.602615,76,27.924071,53.95,8.038645,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2, ""signalMonth"": 1}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_e7576ad3,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.286067,82,61.107769,54.88,10.169567,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2, ""signalMonth"": 4}"
us_treasury_5y_note_futures_ny_open_gap_fade_signalmonth_direction_fade_entryminute_570_ex_718cfa60,ZF Ny Open Gap Fade Signalmonth,us_treasury_5y_note_futures,ZF,futures,ny_open_gap_fade_signalmonth,research_derived/session_specific/filter_scan,2.819822,61,44.294091,68.85,5.099204,"{""direction"": ""fade"", ""entryMinute"": 570, ""exitBarMinute"": 615, ""minGapAtr"": 0.2, ""signalMonth"": 12}"
