market,symbol,phase,pip_or_tick_size,round_trip_cost_units,signal_atr_mult,recent_signal_lookback,abs_close_ema200_atr_max,trade_rsi_min,trade_rsi_max,trades,wins,losses,win_rate_pct,profit_factor,avg_pips
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,3.0,-0.2,0.4,177,121,56,68.36158192090396,0.8219478120256115,-1.7861288135593194
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,1.0,-0.1,0.25,78,54,24,69.23076923076923,0.8214813847782574,-1.4568512820513067
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,0.75,-0.2,0.4,57,41,16,71.9298245614035,0.8213411059709822,-1.7115280701754658
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.2,0.4,288,194,94,67.36111111111111,0.8212782597124016,-1.9930913194444568
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,,,120,89,31,74.16666666666667,0.8204822371880692,-1.56490166666671
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,1.0,-0.1,0.1,58,47,11,81.03448275862068,0.819846057023247,-1.7570103448276218
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,-0.2,0.4,184,133,51,72.28260869565217,0.8191551251823795,-1.5733625000000395
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,-0.1,0.1,66,54,12,81.81818181818183,0.8189858523649919,-1.9551787878787696
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,-0.1,0.1,69,57,12,82.6086956521739,0.8184898551994423,-1.9515826086956523
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,24,,,,245,155,90,63.26530612244898,0.8182945954468978,-1.973421632653054
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.1,0.1,70,57,13,81.42857142857143,0.8174932469297375,-1.9473014285714365
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,3.0,0.0,0.15,93,72,21,77.41935483870968,0.8161993119892722,-1.8198236559140144
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.5,,,175,130,45,74.28571428571429,0.8150639144472553,-1.6221011428572085
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,6,,-0.05,0.15,83,57,26,68.67469879518072,0.8146687337935947,-2.5638144578313713
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,10,,-0.05,0.15,83,57,26,68.67469879518072,0.8146687337935947,-2.5638144578313713
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.5,-0.1,0.1,64,53,11,82.8125,0.8138930986276838,-2.058465624999977
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,16,,-0.05,0.15,82,56,26,68.29268292682927,0.81337496502121,-2.613196341463463
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,1.5,-0.05,0.15,58,40,18,68.96551724137932,0.8128204706760374,-1.5904137931034656
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,-0.1,0.1,68,56,12,82.35294117647058,0.8126238319410418,-2.044280882352944
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.0,-0.05,0.15,80,64,16,80.0,0.8121269883241395,-1.7442950000000323
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.5,-0.2,0.4,179,134,45,74.86033519553072,0.8110478886515018,-1.6202910614525776
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,1.0,-0.1,0.25,75,52,23,69.33333333333334,0.8097654933610225,-1.6144733333333685
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,-0.2,0.4,119,88,31,73.94957983193278,0.8085328490828922,-1.6830932773109604
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,,-0.2,0.4,265,173,92,65.28301886792453,0.8084579833348918,-2.277501509433963
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,24,,-0.05,0.15,80,54,26,67.5,0.8079992273095535,-2.755681250000042
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,,-0.2,0.4,285,189,96,66.3157894736842,0.8070379682371185,-2.2042733333333344
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.2,0.4,286,191,95,66.78321678321679,0.8069377707292088,-2.189647202797212
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,3.0,,,244,173,71,70.90163934426229,0.8068249172687834,-1.8607766393442828
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.2,0.4,181,130,51,71.8232044198895,0.8064948651381509,-1.7114110497237958
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.5,-0.05,0.15,115,89,26,77.39130434782608,0.8050999333578875,-1.7346565217392074
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,1.5,-0.05,0.15,57,39,18,68.42105263157895,0.8039896893388774,-1.6946649122807227
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,-0.05,0.15,94,76,18,80.85106382978722,0.8038717279769098,-1.7805659574468762
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,-0.05,0.15,74,59,15,79.72972972972973,0.8037285955594223,-1.8798418918919018
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.1,0.25,214,151,63,70.56074766355141,0.8034814691244624,-2.2558705607476544
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,1.5,-0.1,0.25,99,68,31,68.68686868686868,0.8030097787594828,-1.669426262626284
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.05,0.15,147,107,40,72.78911564625851,0.8021512914292672,-2.5173795918367183
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,3.0,-0.05,0.15,90,67,23,74.44444444444444,0.8003299928742748,-2.2351422222222195
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,,-0.05,0.15,143,103,40,72.02797202797203,0.7993908291308521,-2.602188111888075
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.0,-0.1,0.25,111,84,27,75.67567567567568,0.7989118078725467,-1.8263351351351653
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,,,180,128,52,71.11111111111111,0.7984471879269647,-1.805858888888924
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,3.0,,,237,167,70,70.46413502109705,0.7981592474069232,-1.9947729957806126
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,3.0,-0.2,0.4,213,147,66,69.01408450704226,0.7979234357577072,-1.9481136150234926
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,24,,-0.1,0.25,128,86,42,67.1875,0.7958037646755032,-2.5751656250000385
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,-0.2,0.4,226,155,71,68.58407079646017,0.7951799392151725,-1.931134070796489
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,-0.1,0.1,48,41,7,85.41666666666666,0.7947920154219092,-2.1298895833333074
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,,-0.1,0.25,210,146,64,69.52380952380952,0.7940532493635903,-2.4250052380952156
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,2.0,,,158,113,45,71.51898734177216,0.794016298283071,-1.9107132911392832
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.1,0.25,211,148,63,70.14218009478674,0.7938581742379203,-2.404134123222738
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,,-0.1,0.25,166,114,52,68.67469879518072,0.7937205610203295,-2.4379987951807216
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.5,-0.2,0.4,173,128,45,73.98843930635837,0.7935649121668558,-1.8316046242775232
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,6,,-0.1,0.25,132,89,43,67.42424242424242,0.7935315230774408,-2.5472424242424654
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,10,,-0.1,0.25,132,89,43,67.42424242424242,0.7935315230774408,-2.5472424242424654
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,2.0,-0.1,0.1,44,32,12,72.72727272727273,0.7929721533390129,-2.0510954545453974
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,16,,-0.1,0.25,131,88,43,67.17557251908397,0.7926193396037245,-2.5780267175572935
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.05,0.15,83,71,12,85.54216867469879,0.7915369371078355,-1.7820349397591069
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,,0.0,0.15,86,64,22,74.4186046511628,0.7914710573709223,-2.506143023255816
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,-0.05,0.15,119,89,30,74.78991596638656,0.7912423267844179,-2.28919243697481
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,3.0,-0.1,0.25,138,97,41,70.28985507246377,0.7906833251292394,-2.2367608695651935
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,,,104,78,26,75.0,0.7900588594255654,-1.99903269230775
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,,-0.1,0.25,178,120,58,67.41573033707866,0.7898612364551956,-2.5866898876404347
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,-0.1,0.25,128,101,27,78.90625,0.7893908514072162,-1.8163984375000704
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,,-0.1,0.25,190,130,60,68.42105263157895,0.7879680922287079,-2.6412999999999793
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,,,165,122,43,73.93939393939394,0.7879186314604473,-2.0048909090909492
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,-0.05,0.15,115,85,30,73.91304347826086,0.7871403691509891,-2.386713043478256
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.0,-0.05,0.15,77,61,16,79.22077922077922,0.7848411366925993,-2.0754584415584723
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,2.0,-0.1,0.25,148,107,41,72.2972972972973,0.7841414979462081,-1.93197297297303
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.05,0.15,145,104,41,71.72413793103448,0.7835564102732443,-2.8196103448275665
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,2.0,-0.1,0.1,42,31,11,73.80952380952381,0.7830507611348454,-2.2515642857142364
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,2.0,-0.1,0.1,43,31,12,72.09302325581395,0.7829889682352212,-2.200002325581342
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,-0.2,0.4,224,151,73,67.41071428571429,0.7810081365532761,-2.1261071428571605
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,1.5,-0.05,0.15,54,37,17,68.51851851851852,0.7803413275689802,-2.0044907407407644
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.0,-0.1,0.25,108,81,27,75.0,0.778808563333247,-2.064721296296326
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,,-0.1,0.25,179,121,58,67.59776536312849,0.7784841903762434,-2.547110055865928
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,-0.2,0.4,178,126,52,70.78651685393258,0.7779853250795268,-2.0115421348314966
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,-0.2,0.4,103,77,26,74.75728155339806,0.777436200278564,-2.1397990291262623
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.0,-0.1,0.1,52,44,8,84.61538461538461,0.777180216854362,-2.280476923076927
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,,-0.1,0.25,178,120,58,67.41573033707866,0.7763698111007459,-2.5858685393258494
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,,,162,119,43,73.4567901234568,0.7749255887745898,-2.1671216049383113
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,,-0.1,0.25,175,118,57,67.42857142857143,0.7746364114449983,-2.650540571428578
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,,,110,90,20,81.81818181818183,0.7745209032811345,-1.9597618181818741
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.2,0.4,110,90,20,81.81818181818183,0.7745209032811345,-1.9597618181818741
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,-0.2,0.4,224,152,72,67.85714285714286,0.7740579991584919,-2.1815406250000247
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,,-0.05,0.15,132,92,40,69.6969696969697,0.7730378772384504,-3.1693833333333044
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,1.0,-0.1,0.1,31,23,8,74.19354838709677,0.7711591664981549,-2.058832258064454
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,2.0,-0.2,0.4,155,110,45,70.96774193548387,0.770818110765139,-2.1670470967742412
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,2.0,0.0,0.15,96,76,20,79.16666666666666,0.7692925269317137,-2.1716677083333997
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.0,-0.1,0.1,51,43,8,84.31372549019608,0.7690030355101127,-2.4105235294117726
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,2.0,-0.05,0.15,103,79,24,76.69902912621359,0.7674866378918455,-2.1629970873787134
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,3.0,-0.2,0.4,200,134,66,67.0,0.7671660633642436,-2.3693675000000236
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,-0.2,0.4,163,120,43,73.61963190184049,0.7667622957309487,-2.2319441717791824
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,,,234,158,76,67.52136752136752,0.7661635147073813,-2.271283760683783
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,-0.1,0.25,122,95,27,77.8688524590164,0.7650819218760722,-2.1256926229508957
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,-0.05,0.15,117,86,31,73.50427350427351,0.7648551801094524,-2.659851282051298
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,-0.1,0.25,175,125,50,71.42857142857143,0.7634098115977965,-2.457265714285727
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,,,231,154,77,66.66666666666666,0.7604822419928905,-2.3798623376623502
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,-0.1,0.25,150,110,40,73.33333333333333,0.7595907459229477,-2.3677300000000265
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,-0.1,0.25,172,121,51,70.34883720930233,0.7589005938100899,-2.5704674418604663
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,-0.1,0.1,88,66,22,75.0,0.758645790610044,-2.9309454545454243
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,1.0,-0.05,0.15,80,65,15,81.25,0.7585032206990107,-2.3245112500000498
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,,-0.05,0.15,115,80,35,69.56521739130434,0.7568707831771433,-3.2501921739130406
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,-0.05,0.15,78,66,12,84.61538461538461,0.7558296027643375,-2.2210769230769927
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,1.0,-0.1,0.1,30,22,8,73.33333333333333,0.7555553882317909,-2.2725233333332753
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,3.0,0.0,0.15,98,73,25,74.48979591836735,0.755489271219818,-2.6771938775510518
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.0,-0.1,0.25,107,79,28,73.83177570093457,0.7544982207103409,-2.340457943925258
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,,,231,155,76,67.09956709956711,0.7537915679750193,-2.433616017316038
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,-0.2,0.4,160,117,43,73.125,0.7537692530450913,-2.4004600000000407
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,0.0,0.15,96,71,25,73.95833333333334,0.7524745102702606,-2.7666656250000146
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,-0.1,0.1,87,65,22,74.71264367816092,0.7515849109431906,-3.063498850574684
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,-0.1,0.25,172,122,50,70.93023255813954,0.7505048361017869,-2.6426598837209414
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,3.0,-0.1,0.1,83,62,21,74.69879518072288,0.7504521371801908,-3.123555421686696
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,1.5,-0.1,0.25,141,102,39,72.3404255319149,0.7489125336646048,-2.317887234042611
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,,,105,85,20,80.95238095238095,0.7480216929722665,-2.2943704761905304
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,-0.2,0.4,105,85,20,80.95238095238095,0.7480216929722665,-2.2943704761905304
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,-0.1,0.1,38,33,5,86.8421052631579,0.7479403204484463,-2.956397368421038
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,,,139,107,32,76.97841726618705,0.7469105281621145,-2.264026618705103
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,3.0,,,208,138,70,66.34615384615384,0.7465495184814722,-2.6267980769230936
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.5,,,159,115,44,72.32704402515722,0.7459121544005445,-2.511715723270476
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.1,0.25,147,107,40,72.78911564625851,0.7458721146330534,-2.5539197278911816
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,3.0,-0.2,0.4,172,115,57,66.86046511627907,0.7457209825824779,-2.539375000000013
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,-0.05,0.15,60,48,12,80.0,0.7456151638685622,-2.7807883333333763
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,0.0,0.15,78,64,14,82.05128205128204,0.7450153366614043,-2.4677628205128768
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,2.0,,,175,124,51,70.85714285714285,0.7441732523597951,-2.283617142857191
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,3.0,,,184,124,60,67.3913043478261,0.74352672657052,-2.799704347826082
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,2.0,0.0,0.15,91,71,20,78.02197802197803,0.7429157745495001,-2.55291868131876
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,3.0,,,221,151,70,68.32579185520362,0.7397035917836817,-2.692973755656125
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,3.0,,,194,128,66,65.97938144329896,0.7395194255785215,-2.5586324742268207
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,0.75,-0.1,0.25,104,85,19,81.73076923076923,0.7376968888006602,-2.3785605769231384
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.0,-0.2,0.4,138,106,32,76.81159420289855,0.7368577918899601,-2.37101159420296
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,3.0,0.0,0.15,95,70,25,73.68421052631578,0.7366017458754724,-2.9750705263158195
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,2.0,-0.1,0.1,53,43,10,81.13207547169812,0.7359128589738319,-3.2905377358490475
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,,-0.05,0.15,96,62,34,64.58333333333334,0.7354207895429238,-3.5342749999999903
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.5,,,136,99,37,72.79411764705883,0.73522608476584,-2.7735338235294607
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,3.0,-0.1,0.25,148,103,45,69.5945945945946,0.734860435059154,-3.0376547297297374
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,24,3.0,-0.1,0.1,35,22,13,62.857142857142854,0.7344893984239897,-3.3518771428571337
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,3.0,0.0,0.15,69,45,24,65.21739130434783,0.7334724341460798,-2.5284782608696
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,1.5,-0.05,0.15,98,75,23,76.53061224489795,0.731775262360613,-2.573247959183737
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,0.75,-0.1,0.1,32,28,4,87.5,0.7317047394118728,-3.2209156249999857
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,6,1.5,0.0,0.15,91,72,19,79.12087912087912,0.7314194882409587,-2.613952747252805
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,,-0.1,0.1,121,86,35,71.07438016528926,0.7310202850890385,-3.795979338842932
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,3.0,-0.05,0.15,100,72,28,72.0,0.7305833117299086,-3.35574300000001
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,3.0,0.0,0.15,66,43,23,65.15151515151516,0.7305374922771446,-2.6723772727273047
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,24,3.0,-0.05,0.15,70,45,25,64.28571428571429,0.7304038558758346,-2.947514285714301
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,2.0,-0.05,0.15,103,80,23,77.66990291262135,0.7301150082671282,-2.9083058252427585
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.5,-0.1,0.1,51,42,9,82.35294117647058,0.729778370612334,-3.4725196078431213
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,3.0,0.0,0.15,68,44,24,64.70588235294117,0.7268241017364866,-2.6296602941176848
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,,-0.1,0.1,120,85,35,70.83333333333334,0.7266634974103098,-3.899289166666625
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,3.0,0.0,0.15,86,62,24,72.09302325581395,0.7255244378727427,-3.275039534883773
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,,,133,101,32,75.93984962406014,0.7253287391692892,-2.5679338345865377
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,6,3.0,-0.1,0.1,38,24,14,63.1578947368421,0.7250385368303801,-3.300421052631583
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,10,3.0,-0.1,0.1,38,24,14,63.1578947368421,0.7250385368303801,-3.300421052631583
forex,NZDUSD,mean_reversion,0.0001,1.0,3.0,16,3.0,-0.1,0.1,38,24,14,63.1578947368421,0.7250385368303801,-3.300421052631583
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,1.5,-0.2,0.4,157,113,44,71.97452229299363,0.7249165246223146,-2.7539025477707373
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,3.0,-0.2,0.4,184,121,63,65.76086956521739,0.724000399963969,-2.7227413043478377
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,2.0,-0.2,0.4,172,121,51,70.34883720930233,0.7224082652614627,-2.521119767441913
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,3.0,-0.2,0.4,183,120,63,65.57377049180327,0.7216028748925359,-2.7614005464480997
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,3.0,,,205,134,71,65.3658536585366,0.7210383765344565,-2.7223721951219644
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,6,1.5,-0.1,0.25,140,103,37,73.57142857142858,0.7198037227529165,-2.908660714285732
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,3.0,-0.2,0.4,181,118,63,65.19337016574586,0.7196205664178441,-2.8118011049723868
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,3.0,,,204,133,71,65.19607843137256,0.7188630622700501,-2.757050000000014
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,1.5,-0.1,0.1,41,30,11,73.17073170731707,0.7179169110234653,-2.871897560975581
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,,-0.05,0.15,105,68,37,64.76190476190476,0.7172228934317495,-3.6639276190476147
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,3.0,,,202,131,71,64.85148514851485,0.7170644876825811,-2.8021678217821906
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,,-0.1,0.1,115,81,34,70.43478260869566,0.7168771993376617,-4.130793913043413
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,16,1.5,,,161,115,46,71.42857142857143,0.7161757163250554,-2.677155279503165
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,,-0.05,0.15,102,66,36,64.70588235294117,0.7158103940850535,-3.790434313725483
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,-0.1,0.25,144,103,41,71.52777777777779,0.7154843510964181,-2.9424673611111323
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,-0.2,0.4,132,100,32,75.75757575757575,0.7152760028971349,-2.682084090909156
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,,-0.05,0.15,104,67,37,64.42307692307693,0.7140240943026483,-3.7410028846153818
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,3.0,0.0,0.15,72,55,17,76.38888888888889,0.7139436192186472,-3.6176819444444686
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,1.0,0.0,0.15,73,59,14,80.82191780821918,0.713440558597565,-2.963301369863084
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,16,2.0,-0.05,0.15,96,74,22,77.08333333333334,0.7125151786232923,-3.2220385416666857
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,6,0.75,-0.2,0.4,64,44,20,68.75,0.712436941189501,-2.9284375000000287
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.5,-0.2,0.4,134,97,37,72.38805970149254,0.7120619839522792,-3.0611977611940793
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,1.0,-0.1,0.1,37,30,7,81.08108108108108,0.7119858733880844,-3.46134054054051
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,2.0,-0.05,0.15,100,77,23,77.0,0.7118556935092537,-3.198222000000038
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,10,0.75,-0.1,0.25,99,80,19,80.8080808080808,0.7108324044525144,-2.7546000000000608
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,24,1.0,-0.1,0.25,90,67,23,74.44444444444444,0.7106217898141821,-3.1004444444444843
forex,NZDUSD,mean_reversion,0.0001,1.0,1.5,24,2.0,,,141,97,44,68.79432624113475,0.7077349450135602,-2.749948226950378
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,1.5,-0.1,0.1,39,29,10,74.35897435897436,0.7075495701840997,-3.129879487179467
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,10,1.5,-0.1,0.1,40,29,11,72.5,0.7074912606510843,-3.0524924999999747
forex,NZDUSD,mean_reversion,0.0001,1.0,2.0,10,1.5,-0.1,0.25,137,100,37,72.99270072992701,0.7058585371506,-3.1202861313868775
forex,NZDUSD,mean_reversion,0.0001,1.0,2.5,16,0.75,-0.2,0.4,62,43,19,69.35483870967742,0.705796967800349,-3.0925403225806822
